,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand_High,PriceBand_Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
2762,BSEFO,822672,2,BANKEX,BANKEX25FEB63200CE,IO,BANKEX-IO,12505600822672,504.45,19.95,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,63200,3,BANKEX 25FEB2025 CE 63200,1,1,BANKEX25FEB63200CE
2763,BSEFO,822363,2,SENSEX,SENSEX2510782700PE,IO,SENSEX-IO,12500700822363,7060,1817.7,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,82700,4,SENSEX 07JAN2025 PE 82700,1,1,SENSEX2510782700PE
2764,BSEFO,1164352,2,SENSEX,SENSEX25JAN81100PE,IO,SENSEX-IO,12502801164352,5149.25,1250.45,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,81100,4,SENSEX 28JAN2025 PE 81100,1,1,SENSEX25JAN81100PE
2765,BSEFO,846476,2,SENSEX,SENSEX28DEC84000CE,IO,SENSEX-IO,12836100846476,20953.5,16307,1000,0.05,20,1,-1,SENSEX,2028-12-26T00:00:00,84000,3,SENSEX 26DEC2028 CE 84000,1,1,SENSEX28DEC84000CE
2766,BSEFO,822157,2,SENSEX,SENSEX2510777200CE,IO,SENSEX-IO,12500700822157,3511.45,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,77200,3,SENSEX 07JAN2025 CE 77200,1,1,SENSEX2510777200CE
2767,BSEFO,841944,2,SENSEX,SENSEX2521175600PE,IO,SENSEX-IO,12504200841944,1274.55,217.35,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,75600,4,SENSEX 11FEB2025 PE 75600,1,1,SENSEX2521175600PE
2768,BSEFO,1166063,2,SENSEX50,SENSEX5025JAN25650CE,IO,SENSEX50-IO,12502801166063,405.6,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,25650,3,SENSEX50 28JAN2025 CE 25650,1,1,SENSEX5025JAN25650CE
2769,BSEFO,840121,2,SENSEX,SENSEX2520482200PE,IO,SENSEX-IO,12503500840121,6170.85,2013.4,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,82200,4,SENSEX 04FEB2025 PE 82200,1,1,SENSEX2520482200PE
2770,BSEFO,825633,2,SENSEX,SENSEX2512178600CE,IO,SENSEX-IO,12502100825633,2721.05,46.85,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,78600,3,SENSEX 21JAN2025 CE 78600,1,1,SENSEX2512178600CE
2771,BSEFO,825073,2,BANKEX,BANKEX25JAN64100CE,IO,BANKEX-IO,12502800825073,54.4,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,64100,3,BANKEX 28JAN2025 CE 64100,1,1,BANKEX25JAN64100CE
2772,BSEFO,1165189,2,BANKEX,BANKEX25JAN60300CE,IO,BANKEX-IO,12502801165189,783.7,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,60300,3,BANKEX 28JAN2025 CE 60300,1,1,BANKEX25JAN60300CE
2773,BSEFO,824721,2,SENSEX,SENSEX2511484400CE,IO,SENSEX-IO,12501400824721,62.65,6.25,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,84400,3,SENSEX 14JAN2025 CE 84400,1,1,SENSEX2511484400CE
2774,BSEFO,838558,2,SENSEX,SENSEX25MAR75200CE,IO,SENSEX-IO,12508400838558,7335.25,3126.15,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,75200,3,SENSEX 25MAR2025 CE 75200,1,1,SENSEX25MAR75200CE
2775,BSEFO,837661,2,SENSEX,SENSEX25MAR82700PE,IO,SENSEX-IO,12508400837661,6436.85,2981.9,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,82700,4,SENSEX 25MAR2025 PE 82700,1,1,SENSEX25MAR82700PE
2776,BSEFO,1113988,2,SENSEX,SENSEX26JUN77000PE,IO,SENSEX-IO,12618101113988,3538.05,2608.85,1000,0.05,20,1,-1,SENSEX,2026-06-30T00:00:00,77000,4,SENSEX 30JUN2026 PE 77000,1,1,SENSEX26JUN77000PE
2777,BSEFO,823778,2,SENSEX50,SENSEX5025FEB24600PE,IO,SENSEX50-IO,12505600823778,581.2,28.25,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,24600,4,SENSEX50 25FEB2025 PE 24600,1,1,SENSEX5025FEB24600PE
2778,BSEFO,1166088,2,SENSEX50,SENSEX5025JAN26300PE,IO,SENSEX50-IO,12502801166088,2054.35,615.85,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,26300,4,SENSEX50 28JAN2025 PE 26300,1,1,SENSEX5025JAN26300PE
2779,BSEFO,860742,2,SENSEX,SENSEX29JUN84000PE,IO,SENSEX-IO,12917700860742,4665.45,4128.45,1000,0.05,20,1,-1,SENSEX,2029-06-26T00:00:00,84000,4,SENSEX 26JUN2029 PE 84000,1,1,SENSEX29JUN84000PE
2780,BSEFO,825326,2,SENSEX,SENSEX2510385600PE,IO,SENSEX-IO,12500300825326,10053.95,4773,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,85600,4,SENSEX 03JAN2025 PE 85600,1,1,SENSEX2510385600PE
2781,BSEFO,825550,2,SENSEX,SENSEX2512184100CE,IO,SENSEX-IO,12502100825550,220.35,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,84100,3,SENSEX 21JAN2025 CE 84100,1,1,SENSEX2512184100CE
2782,BSEFO,1164457,2,SENSEX,SENSEX25JAN80200CE,IO,SENSEX-IO,12502801164457,1893.75,51.55,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,80200,3,SENSEX 28JAN2025 CE 80200,1,1,SENSEX25JAN80200CE
2783,BSEFO,825662,2,SENSEX,SENSEX2512181300CE,IO,SENSEX-IO,12502100825662,987.85,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,81300,3,SENSEX 21JAN2025 CE 81300,1,1,SENSEX2512181300CE
2784,BSEFO,824116,2,SENSEX,SENSEX2511479200PE,IO,SENSEX-IO,12501400824116,3287.2,45.25,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,79200,4,SENSEX 14JAN2025 PE 79200,1,1,SENSEX2511479200PE
2785,BSEFO,820767,2,SENSEX,SENSEX2511482000CE,IO,SENSEX-IO,12501400820767,406.4,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,82000,3,SENSEX 14JAN2025 CE 82000,1,1,SENSEX2511482000CE
2786,BSEFO,841881,2,SENSEX,SENSEX2521179500CE,IO,SENSEX-IO,12504200841881,2885.65,409.05,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,79500,3,SENSEX 11FEB2025 CE 79500,1,1,SENSEX2521179500CE
2787,BSEFO,839803,2,SENSEX,SENSEX25FEB74200CE,IO,SENSEX-IO,12505600839803,7607.9,3052.1,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,74200,3,SENSEX 25FEB2025 CE 74200,1,1,SENSEX25FEB74200CE
2788,BSEFO,1166157,2,SENSEX50,SENSEX5025JAN26550PE,IO,SENSEX50-IO,12502801166157,2320.6,810.4,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,26550,4,SENSEX50 28JAN2025 PE 26550,1,1,SENSEX5025JAN26550PE
2789,BSEFO,1165349,2,BANKEX,BANKEX25JAN61200CE,IO,BANKEX-IO,12502801165349,466.3,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,61200,3,BANKEX 28JAN2025 CE 61200,1,1,BANKEX25JAN61200CE
2790,BSEFO,838977,2,SENSEX,SENSEX25FEB75100CE,IO,SENSEX-IO,12505600838977,6798.55,2487.15,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,75100,3,SENSEX 25FEB2025 CE 75100,1,1,SENSEX25FEB75100CE
2791,BSEFO,822717,2,BANKEX,BANKEX25FEB57200PE,IO,BANKEX-IO,12505600822717,1750.95,439.85,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,57200,4,BANKEX 25FEB2025 PE 57200,1,1,BANKEX25FEB57200PE
2792,BSEFO,824213,2,SENSEX,SENSEX2511479700CE,IO,SENSEX-IO,12501400824213,1501.15,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,79700,3,SENSEX 14JAN2025 CE 79700,1,1,SENSEX2511479700CE
2793,BSEFO,1164904,2,SENSEX,SENSEX25JAN77800PE,IO,SENSEX-IO,12502801164904,2117.7,82.2,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,77800,4,SENSEX 28JAN2025 PE 77800,1,1,SENSEX25JAN77800PE
2794,BSEFO,1166078,2,SENSEX50,SENSEX5025JAN24450PE,IO,SENSEX50-IO,12502801166078,405,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,24450,4,SENSEX50 28JAN2025 PE 24450,1,1,SENSEX5025JAN24450PE
2795,BSEFO,837869,2,SENSEX,SENSEX25MAR79400CE,IO,SENSEX-IO,12508400837869,4197.45,1285.7,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,79400,3,SENSEX 25MAR2025 CE 79400,1,1,SENSEX25MAR79400CE
2796,BSEFO,1146503,2,SENSEX,SENSEX25SEP82000CE,IO,SENSEX-IO,12527301146503,6459.15,3276.85,1000,0.05,20,1,-1,SENSEX,2025-09-30T00:00:00,82000,3,SENSEX 30SEP2025 CE 82000,1,1,SENSEX25SEP82000CE
2797,BSEFO,880557,2,SENSEX,SENSEX27DEC80000CE,IO,SENSEX-IO,12736200880557,18994.95,14399.95,1000,0.05,20,1,-1,SENSEX,2027-12-28T00:00:00,80000,3,SENSEX 28DEC2027 CE 80000,1,1,SENSEX27DEC80000CE
2798,BSEFO,825786,2,SENSEX,SENSEX2512177500CE,IO,SENSEX-IO,12502100825786,3685.2,262.9,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,77500,3,SENSEX 21JAN2025 CE 77500,1,1,SENSEX2512177500CE
2799,BSEFO,825715,2,SENSEX,SENSEX2512181500CE,IO,SENSEX-IO,12502100825715,901.3,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,81500,3,SENSEX 21JAN2025 CE 81500,1,1,SENSEX2512181500CE
2800,BSEFO,839525,2,SENSEX,SENSEX2511475100CE,IO,SENSEX-IO,12501400839525,5901.85,1053.6,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,75100,3,SENSEX 14JAN2025 CE 75100,1,1,SENSEX2511475100CE
2801,BSEFO,836247,2,SENSEX,SENSEX2510786000PE,IO,SENSEX-IO,12500700836247,10343.05,5062.15,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,86000,4,SENSEX 07JAN2025 PE 86000,1,1,SENSEX2510786000PE
2802,BSEFO,842001,2,SENSEX,SENSEX29DEC81000PE,IO,SENSEX-IO,12935900842001,3702.5,3324.4,1000,0.05,20,1,-1,SENSEX,2029-12-25T00:00:00,81000,4,SENSEX 25DEC2029 PE 81000,1,1,SENSEX29DEC81000PE
2803,BSEFO,838742,2,SENSEX,SENSEX2512175100CE,IO,SENSEX-IO,12502100838742,6023.95,1358.25,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,75100,3,SENSEX 21JAN2025 CE 75100,1,1,SENSEX2512175100CE
2804,BSEFO,822770,2,BANKEX,BANKEX25FEB59500PE,IO,BANKEX-IO,12505600822770,2440.3,179.6,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,59500,4,BANKEX 25FEB2025 PE 59500,1,1,BANKEX25FEB59500PE
2805,BSEFO,838987,2,SENSEX,SENSEX2520476100CE,IO,SENSEX-IO,12503500838987,5392.75,1315.2,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,76100,3,SENSEX 04FEB2025 CE 76100,1,1,SENSEX2520476100CE
2806,BSEFO,840066,2,SENSEX,SENSEX2520482400CE,IO,SENSEX-IO,12503500840066,1089.95,39.55,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,82400,3,SENSEX 04FEB2025 CE 82400,1,1,SENSEX2520482400CE
2807,BSEFO,825645,2,SENSEX,SENSEX2512180500CE,IO,SENSEX-IO,12502100825645,1392.15,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,80500,3,SENSEX 21JAN2025 CE 80500,1,1,SENSEX2512180500CE
2808,BSEFO,825490,2,SENSEX,SENSEX2512183700CE,IO,SENSEX-IO,12502100825490,280.9,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,83700,3,SENSEX 21JAN2025 CE 83700,1,1,SENSEX2512183700CE
2809,BSEFO,1165222,2,BANKEX,BANKEX25JAN55800PE,IO,BANKEX-IO,12502801165222,934.15,275.75,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,55800,4,BANKEX 28JAN2025 PE 55800,1,1,BANKEX25JAN55800PE
2810,BSEFO,823104,2,SENSEX,SENSEX2510783800PE,IO,SENSEX-IO,12500700823104,8152.55,2878.1,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,83800,4,SENSEX 07JAN2025 PE 83800,1,1,SENSEX2510783800PE
2811,BSEFO,840180,2,SENSEX,SENSEX2520482300CE,IO,SENSEX-IO,12503500840180,1128.75,42.15,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,82300,3,SENSEX 04FEB2025 CE 82300,1,1,SENSEX2520482300CE
2812,BSEFO,1167971,2,BANKEX,BANKEX25JAN53800CE,IO,BANKEX-IO,12502801167971,6158.9,2404.35,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,53800,3,BANKEX 28JAN2025 CE 53800,1,1,BANKEX25JAN53800CE
2813,BSEFO,836077,2,SENSEX,SENSEX2512186100CE,IO,SENSEX-IO,12502100836077,57.05,5.95,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,86100,3,SENSEX 21JAN2025 CE 86100,1,1,SENSEX2512186100CE
2814,BSEFO,837766,2,SENSEX,SENSEX25MAR77800PE,IO,SENSEX-IO,12508400837766,2910.95,1075.85,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,77800,4,SENSEX 25MAR2025 PE 77800,1,1,SENSEX25MAR77800PE
2815,BSEFO,824981,2,BANKEX,BANKEX25FEB64200CE,IO,BANKEX-IO,12505600824981,321.75,8.25,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,64200,3,BANKEX 25FEB2025 CE 64200,1,1,BANKEX25FEB64200CE
2816,BSEFO,837680,2,SENSEX,SENSEX25MAR83200CE,IO,SENSEX-IO,12508400837680,2161.85,484.95,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,83200,3,SENSEX 25MAR2025 CE 83200,1,1,SENSEX25MAR83200CE
2817,BSEFO,1159794,2,SENSEX,SENSEX28DEC78000PE,IO,SENSEX-IO,12836101159794,3375.8,2952.7,1000,0.05,20,1,-1,SENSEX,2028-12-26T00:00:00,78000,4,SENSEX 26DEC2028 PE 78000,1,1,SENSEX28DEC78000PE
2818,BSEFO,823311,2,BANKEX,BANKEX25FEB58800CE,IO,BANKEX-IO,12505600823311,2360.3,429.15,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,58800,3,BANKEX 25FEB2025 CE 58800,1,1,BANKEX25FEB58800CE
2819,BSEFO,823105,2,BANKEX,BANKEX25FEB61800PE,IO,BANKEX-IO,12505600823105,5446.6,2370.85,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,61800,4,BANKEX 25FEB2025 PE 61800,1,1,BANKEX25FEB61800PE
2820,BSEFO,822971,2,SENSEX,SENSEX2510784100CE,IO,SENSEX-IO,12500700822971,9.35,3.4,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,84100,3,SENSEX 07JAN2025 CE 84100,1,1,SENSEX2510784100CE
2821,BSEFO,839419,2,SENSEX,SENSEX2520480500CE,IO,SENSEX-IO,12503500839419,2001.5,140.35,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,80500,3,SENSEX 04FEB2025 CE 80500,1,1,SENSEX2520480500CE
2822,BSEFO,837523,2,SENSEX,SENSEX2512176600CE,IO,SENSEX-IO,12502100837523,4539.9,567,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,76600,3,SENSEX 21JAN2025 CE 76600,1,1,SENSEX2512176600CE
2823,BSEFO,825343,2,SENSEX,SENSEX2510785800PE,IO,SENSEX-IO,12500700825343,10143.5,4862.7,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,85800,4,SENSEX 07JAN2025 PE 85800,1,1,SENSEX2510785800PE
2824,BSEFO,824300,2,SENSEX,SENSEX25FEB79000PE,IO,SENSEX-IO,12505600824300,3471.4,1043.3,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,79000,4,SENSEX 25FEB2025 PE 79000,1,1,SENSEX25FEB79000PE
2825,BSEFO,830077,2,SENSEX,SENSEX2512177400PE,IO,SENSEX-IO,12502100830077,1849.25,55.65,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,77400,4,SENSEX 21JAN2025 PE 77400,1,1,SENSEX2512177400PE
2826,BSEFO,822297,2,SENSEX,SENSEX2510381700PE,IO,SENSEX-IO,12500300822297,6153.7,880.3,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,81700,4,SENSEX 03JAN2025 PE 81700,1,1,SENSEX2510381700PE
2827,BSEFO,842005,2,SENSEX,SENSEX2521175000CE,IO,SENSEX-IO,12504200842005,6572.6,2147,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,75000,3,SENSEX 11FEB2025 CE 75000,1,1,SENSEX2521175000CE
2828,BSEFO,824147,2,SENSEX,SENSEX2511480900CE,IO,SENSEX-IO,12501400824147,806.25,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,80900,3,SENSEX 14JAN2025 CE 80900,1,1,SENSEX2511480900CE
2829,BSEFO,842866,2,SENSEX,SENSEX28JUN82000PE,IO,SENSEX-IO,12817900842866,4620.2,3958,1000,0.05,20,1,-1,SENSEX,2028-06-27T00:00:00,82000,4,SENSEX 27JUN2028 PE 82000,1,1,SENSEX28JUN82000PE
2830,BSEFO,1164966,2,SENSEX,SENSEX25JAN77800CE,IO,SENSEX-IO,12502801164966,3671.3,425.9,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,77800,3,SENSEX 28JAN2025 CE 77800,1,1,SENSEX25JAN77800CE
2831,BSEFO,840040,2,SENSEX,SENSEX2520482500CE,IO,SENSEX-IO,12503500840040,1052.15,37.15,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,82500,3,SENSEX 04FEB2025 CE 82500,1,1,SENSEX2520482500CE
2832,BSEFO,842478,2,BANKEX,BANKEX25MAR58700CE,IO,BANKEX-IO,12508400842478,3134.9,992.1,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,58700,3,BANKEX 25MAR2025 CE 58700,1,1,BANKEX25MAR58700CE
2833,BSEFO,839695,2,SENSEX50,SENSEX5025FEB24050PE,IO,SENSEX50-IO,12505600839695,329.25,0.05,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,24050,4,SENSEX50 25FEB2025 PE 24050,1,1,SENSEX5025FEB24050PE
2834,BSEFO,842625,2,BANKEX,BANKEX25MAR58700PE,IO,BANKEX-IO,12508400842625,2932.35,1172.85,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,58700,4,BANKEX 25MAR2025 PE 58700,1,1,BANKEX25MAR58700PE
2835,BSEFO,841928,2,SENSEX,SENSEX2521179000CE,IO,SENSEX-IO,12504200841928,3230.6,511.4,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,79000,3,SENSEX 11FEB2025 CE 79000,1,1,SENSEX2521179000CE
2836,BSEFO,825289,2,SENSEX,SENSEX2510785600PE,IO,SENSEX-IO,12500700825289,9944.1,4663.3,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,85600,4,SENSEX 07JAN2025 PE 85600,1,1,SENSEX2510785600PE
2837,BSEFO,823212,2,BANKEX,BANKEX25FEB56900PE,IO,BANKEX-IO,12505600823212,1577.5,382.65,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,56900,4,BANKEX 25FEB2025 PE 56900,1,1,BANKEX25FEB56900PE
2838,BSEFO,837898,2,SENSEX,SENSEX25MAR82800CE,IO,SENSEX-IO,12508400837898,2336.2,540.5,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,82800,3,SENSEX 25MAR2025 CE 82800,1,1,SENSEX25MAR82800CE
2839,BSEFO,841959,2,SENSEX,SENSEX2521180200PE,IO,SENSEX-IO,12504200841959,4331.65,1194.55,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,80200,4,SENSEX 11FEB2025 PE 80200,1,1,SENSEX2521180200PE
2840,BSEFO,823831,2,SENSEX50,SENSEX5025FEB25300CE,IO,SENSEX50-IO,12505600823831,873.8,34.6,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,25300,3,SENSEX50 25FEB2025 CE 25300,1,1,SENSEX5025FEB25300CE
2841,BSEFO,825515,2,SENSEX,SENSEX2512181000CE,IO,SENSEX-IO,12502100825515,1128.4,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,81000,3,SENSEX 21JAN2025 CE 81000,1,1,SENSEX2512181000CE
2842,BSEFO,825618,2,SENSEX,SENSEX2512177800CE,IO,SENSEX-IO,12502100825618,3411.65,188.35,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,77800,3,SENSEX 21JAN2025 CE 77800,1,1,SENSEX2512177800CE
2843,BSEFO,824085,2,SENSEX,SENSEX2511476700PE,IO,SENSEX-IO,12501400824085,1158.9,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,76700,4,SENSEX 14JAN2025 PE 76700,1,1,SENSEX2511476700PE
2844,BSEFO,1166461,2,SENSEX50,SENSEX5025JAN24400CE,IO,SENSEX50-IO,12502801166461,1363.45,135.95,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,24400,3,SENSEX50 28JAN2025 CE 24400,1,1,SENSEX5025JAN24400CE
2845,BSEFO,839260,2,SENSEX,SENSEX2520477800CE,IO,SENSEX-IO,12503500839260,3911.7,640.8,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,77800,3,SENSEX 04FEB2025 CE 77800,1,1,SENSEX2520477800CE
2846,BSEFO,842418,2,BANKEX,BANKEX25MAR54900PE,IO,BANKEX-IO,12508400842418,968.55,337.9,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,54900,4,BANKEX 25MAR2025 PE 54900,1,1,BANKEX25MAR54900PE
2847,BSEFO,1169662,2,SENSEX,SENSEX2510380000PE,IO,SENSEX-IO,12500301169662,4198.25,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,80000,4,SENSEX 03JAN2025 PE 80000,1,1,SENSEX2510380000PE
2848,BSEFO,822705,2,BANKEX,BANKEX25FEB61500PE,IO,BANKEX-IO,12505600822705,5165.4,2179.4,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,61500,4,BANKEX 25FEB2025 PE 61500,1,1,BANKEX25FEB61500PE
2849,BSEFO,824104,2,SENSEX,SENSEX25FEB79900PE,IO,SENSEX-IO,12505600824104,4145.85,1340.7,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,79900,4,SENSEX 25FEB2025 PE 79900,1,1,SENSEX25FEB79900PE
2850,BSEFO,871843,2,SENSEX,SENSEX25MAR75000PE,IO,SENSEX-IO,12508400871843,1547.5,526.3,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,75000,4,SENSEX 25MAR2025 PE 75000,1,1,SENSEX25MAR75000PE
2851,BSEFO,866027,2,SENSEX,SENSEX26DEC75000PE,IO,SENSEX-IO,12636300866027,2946.2,2306,1000,0.05,20,1,-1,SENSEX,2026-12-29T00:00:00,75000,4,SENSEX 29DEC2026 PE 75000,1,1,SENSEX26DEC75000PE
2852,BSEFO,842163,2,BANKEX,BANKEX25MAR55900PE,IO,BANKEX-IO,12508400842163,1361.15,482.2,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,55900,4,BANKEX 25MAR2025 PE 55900,1,1,BANKEX25MAR55900PE
2853,BSEFO,846314,2,SENSEX,SENSEX25DEC83000CE,IO,SENSEX-IO,12536400846314,7450.15,4137.05,1000,0.05,20,1,-1,SENSEX,2025-12-30T00:00:00,83000,3,SENSEX 30DEC2025 CE 83000,1,1,SENSEX25DEC83000CE
2854,BSEFO,824611,2,SENSEX,SENSEX2511484300PE,IO,SENSEX-IO,12501400824611,8543,3324.3,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,84300,4,SENSEX 14JAN2025 PE 84300,1,1,SENSEX2511484300PE
2855,BSEFO,824160,2,SENSEX,SENSEX25FEB79500PE,IO,SENSEX-IO,12505600824160,3839.45,1201.45,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,79500,4,SENSEX 25FEB2025 PE 79500,1,1,SENSEX25FEB79500PE
2856,BSEFO,822286,2,SENSEX,SENSEX2510782500CE,IO,SENSEX-IO,12500700822286,63.55,11.65,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,82500,3,SENSEX 07JAN2025 CE 82500,1,1,SENSEX2510782500CE
2857,BSEFO,825133,2,BANKEX,BANKEX25JAN64300CE,IO,BANKEX-IO,12502800825133,45.7,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,64300,3,BANKEX 28JAN2025 CE 64300,1,1,BANKEX25JAN64300CE
2858,BSEFO,836358,2,SENSEX,SENSEX2512185900CE,IO,SENSEX-IO,12502100836358,66,6,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,85900,3,SENSEX 21JAN2025 CE 85900,1,1,SENSEX2512185900CE
2859,BSEFO,822503,2,SENSEX,SENSEX2510781700PE,IO,SENSEX-IO,12500700822503,6055,926.8,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,81700,4,SENSEX 07JAN2025 PE 81700,1,1,SENSEX2510781700PE
2860,BSEFO,837693,2,SENSEX,SENSEX25MAR76400PE,IO,SENSEX-IO,12508400837693,2163.2,761.4,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,76400,4,SENSEX 25MAR2025 PE 76400,1,1,SENSEX25MAR76400PE
2861,BSEFO,842494,2,BANKEX,BANKEX25MAR54400PE,IO,BANKEX-IO,12508400842494,804.95,280.65,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,54400,4,BANKEX 25MAR2025 PE 54400,1,1,BANKEX25MAR54400PE
2862,BSEFO,825614,2,SENSEX,SENSEX2512178300CE,IO,SENSEX-IO,12502100825614,2972.65,90.85,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,78300,3,SENSEX 21JAN2025 CE 78300,1,1,SENSEX2512178300CE
2863,BSEFO,822148,2,SENSEX,SENSEX2510781500CE,IO,SENSEX-IO,12500700822148,130.6,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,81500,3,SENSEX 07JAN2025 CE 81500,1,1,SENSEX2510781500CE
